"","rxn_id","data_medians"
"68","rxn00816_c",0.804039744509
"69","rxn01519_c",0.801422228835
"70","rxn00547_c",0.8008414019205
"71","rxn02339_c",0.799653288436
"72","rxn00527_c",0.799653288436
"73","rxn00260_c",0.799653288436
"74","rxn02322_c",0.79887731591
"75","rxn01575_c",0.798587635126
"76","rxn00903_c",0.798587635126
"77","rxn00806_c",0.798587635126
"78","rxn08792_c",0.797829342936
"79","rxn00499_c",0.797829342936
"80","rxn00145_c",0.797829342936
"81","rxn02228_c",0.797829342936
"82","rxn08793_c",0.797829342936
"83","rxn00808_c",0.791175869719
"84","rxn01069_c",0.789821969333
"85","rxn03446_c",0.789821969333
"86","rxn00247_c",0.7843256434345
"87","rxn00337_c",0.782183460035
"88","rxn00157_c",0.77895448061
"89","rxn00552_c",0.778201293061
"90","rxn00546_c",0.7721226557225
"91","rxn10199_c",0.768983811615
"92","rxn00001_c",0.766325904738
"93","rxn08296_c",0.764503414665
"94","rxn10254_c",0.764503414665
"95","rxn10256_c",0.764503414665
"96","rxn08300_c",0.764503414665
"97","rxn08297_c",0.764503414665
"98","rxn10258_c",0.764503414665
"99","rxn08299_c",0.764503414665
"100","rxn10257_c",0.764503414665
"101","rxn10253_c",0.764503414665
"102","rxn08294_c",0.764503414665
"103","rxn10255_c",0.764503414665
"104","rxn08295_c",0.764503414665
"105","rxn05160_c",0.764432830749
"106","rxn01300_c",0.764168440162
"107","rxn00777_c",0.76286920981
"108","rxn00548_c",0.760717563325
"109","rxn01187_c",0.760717563325
"110","rxn03908_c",0.759889864967
"111","rxn06023_c",0.759596191192
"112","rxn05518_c",0.758930764964
"113","rxn05243_c",0.7587233437165
"114","rxn05244_c",0.7587233437165
"115","rxn05669_c",0.7587233437165
"116","rxn10262_c",0.757053697287
"117","rxn10263_c",0.757053697287
"118","rxn09111_c",0.757053697287
"119","rxn10264_c",0.757053697287
"120","rxn09113_c",0.757053697287
"121","rxn09110_c",0.757053697287
"122","rxn10260_c",0.757053697287
"123","rxn09109_c",0.757053697287
"124","rxn10259_c",0.757053697287
"125","rxn10261_c",0.757053697287
"126","rxn09108_c",0.757053697287
"127","rxn09112_c",0.757053697287
"128","rxn09114_c",0.757053697287
"129","rxn00283_c",0.756340090628
"130","rxn14090_c",0.755741740036
"131","rxn03030_c",0.753739824359
"132","rxn10225_c",0.752291544806
"133","rxn08308_c",0.752291544806
"134","rxn10222_c",0.752291544806
"135","rxn08311_c",0.752291544806
"136","rxn08306_c",0.752291544806
"137","rxn08310_c",0.752291544806
"138","rxn10224_c",0.752291544806
"139","rxn10221_c",0.752291544806
"140","rxn08312_c",0.752291544806
"141","rxn08309_c",0.752291544806
"142","rxn10223_c",0.752291544806
"143","rxn10220_c",0.752291544806
"144","rxn08307_c",0.752291544806
"145","rxn00612_c",0.7486948094585
"146","rxn00611_c",0.7486948094585
"147","rxn00193_c",0.748073905944
"148","rxn01520_c",0.7476523076445
"149","rxn00931_c",0.746341682626
"150","rxn00929_c",0.746341682626
"151","rxn01967_c",0.745874860278
"152","rxn10209_c",0.74428620085
"153","rxn10205_c",0.74428620085
"154","rxn08551_c",0.74428620085
"155","rxn10208_c",0.74428620085
"156","rxn10204_c",0.74428620085
"157","rxn08546_c",0.74428620085
"158","rxn08547_c",0.74428620085
"159","rxn10207_c",0.74428620085
"160","rxn10203_c",0.74428620085
"161","rxn08552_c",0.74428620085
"162","rxn10210_c",0.74428620085
"163","rxn08548_c",0.74428620085
"164","rxn10206_c",0.74428620085
"165","rxn10202_c",0.74428620085
"166","rxn08550_c",0.74428620085
"167","rxn08549_c",0.74428620085
"168","rxn04082_c",0.743519718394
"169","rxn01844_c",0.743499574492
"170","rxn02762_c",0.743499574492
"171","rxn02522_c",0.743499574492
"172","rxn02521_c",0.743499574492
"173","rxn03483_c",0.743499574492
"174","rxn00789_c",0.7417815933535
"175","rxn00555_c",0.741373464499
"176","rxn00658_c",0.740449921765
"177","rxn01484_c",0.740449921765
"178","rxn03909_c",0.739390178829
"179","rxn00817_c",0.7378568272715
"180","rxn00818_c",0.7378568272715
"181","rxn02596_c",0.7378568272715
"182","rxn01280_c",0.737199900448
"183","rxn01281_c",0.737199900448
"184","rxn00179_c",0.7361527447915
"185","rxn01673_c",0.734889432965
"186","rxn00237_c",0.734889432965
"187","rxn01678_c",0.734889432965
"188","rxn00515_c",0.734889432965
"189","rxn01353_c",0.734889432965
"190","rxn01512_c",0.734889432965
"191","rxn00409_c",0.734889432965
"192","rxn00117_c",0.734889432965
"193","rxn01643_c",0.734768481784
"194","rxn02262_c",0.73395786562
"195","rxn00184_c",0.733536583184
"196","rxn00342_c",0.733239989315
"197","rxn00148_c",0.731557032251
"198","rxn04794_c",0.7310373349005
"199","rxn01116_c",0.730430579794
"200","rxn02373_c",0.7294122466965
"201","rxn00545_c",0.72930015435
"202","rxn02314_c",0.72930015435
"203","rxn01215_c",0.72930015435
"204","rxn01343_c",0.72930015435
"205","rxn01102_c",0.7281506439095
"206","rxn00173_c",0.727166667469
"207","rxn00670_c",0.727166667469
"208","rxn00615_c",0.725620303113
"209","rxn02159_c",0.724543005718
"210","rxn00863_c",0.724543005718
"211","rxn03175_c",0.7232383184875
"212","rxn02760_c",0.722564700048
"213","rxn01737_c",0.722564700048
"214","rxn00113_c",0.7176760442195
"215","rxn00412_c",0.7176760442195
"216","rxn00410_c",0.7176760442195
"217","rxn05457_c",0.717197891944
"218","rxn05453_c",0.717197891944
"219","rxn05408_c",0.717197891944
"220","rxn05458_c",0.717197891944
"221","rxn05452_c",0.717197891944
"222","rxn05465_c",0.717197891944
"223","rxn05459_c",0.717197891944
"224","rxn05451_c",0.717197891944
"225","rxn05455_c",0.717197891944
"226","rxn05454_c",0.717197891944
"227","rxn05358_c",0.717197891944
"228","rxn05456_c",0.717197891944
"229","rxn02473_c",0.717125262091
"230","rxn01301_c",0.715932522549
"231","rxn01302_c",0.715932522549
"232","rxn00313_c",0.710898111393
"233","rxn02508_c",0.7100806955745
"234","rxn00048_c",0.7062283724685
"235","rxn00692_c",0.705995867916
"236","rxn01485_c",0.705832452345
"237","rxn01513_c",0.705700913934
"238","rxn00225_c",0.704677335708
"239","rxn00985_c",0.704677335708
"240","rxn03843_c",0.702423804612
"241","rxn09345_c",0.702423804612
"242","rxn06673_c",0.701397096183
"243","rxn05596_c",0.7005408053795
"244","rxn03762_c",0.697956489043
"245","rxn00461_c",0.697956489043
"246","rxn00213_c",0.696900261433
"247","rxn00292_c",0.696454467222
"248","rxn02975_c",0.696454467222
"249","rxn00297_c",0.696454467222
"250","rxn06937_c",0.695362809831
"251","rxn01333_c",0.692885021207
"252","rxn05197_c",0.692458656768
"253","rxn02160_c",0.690817825292
"254","rxn00646_c",0.685421389317
"255","rxn00187_c",0.683622673184
"256","rxn03406_c",0.68083310417
"257","rxn03407_c",0.68083310417
"258","rxn03409_c",0.68083310417
"259","rxn01366_c",0.679740642715
"260","rxn01101_c",0.673815424657
"261","rxn00772_c",0.673305759465
"262","rxn01987_c",0.673305759465
"263","rxn01972_c",0.6696263446175
"264","rxn01705_c",0.666796063588
"265","rxn01129_c",0.666796063588
"266","rxn01516_c",0.666796063588
"267","rxn00369_c",0.666796063588
"268","rxn00712_c",0.666796063588
"269","rxn01706_c",0.666796063588
"270","rxn01515_c",0.666796063588
"271","rxn01370_c",0.666796063588
"272","rxn00365_c",0.666796063588
"273","rxn00368_c",0.666796063588
"274","rxn01128_c",0.666796063588
"275","rxn00713_c",0.666796063588
"276","rxn01510_c",0.666796063588
"277","rxn00709_c",0.666796063588
"278","rxn01674_c",0.666796063588
"279","rxn01679_c",0.666796063588
"280","rxn00715_c",0.666796063588
"281","rxn05440_c",0.666786703775
"282","rxn05444_c",0.666786703775
"283","rxn05434_c",0.666786703775
"284","rxn05437_c",0.666786703775
"285","rxn05324_c",0.666786703775
"286","rxn05435_c",0.666786703775
"287","rxn05450_c",0.666786703775
"288","rxn05443_c",0.666786703775
"289","rxn05448_c",0.666786703775
"290","rxn05446_c",0.666786703775
"291","rxn05327_c",0.666786703775
"292","rxn05322_c",0.666786703775
"293","rxn07579_c",0.666786703775
"294","rxn05325_c",0.666786703775
"295","rxn05442_c",0.666786703775
"296","rxn05441_c",0.666786703775
"297","rxn05445_c",0.666786703775
"298","rxn05449_c",0.666786703775
"299","rxn05328_c",0.666786703775
"300","rxn05323_c",0.666786703775
"301","rxn05438_c",0.666786703775
"302","rxn05433_c",0.666786703775
"303","rxn05447_c",0.666786703775
"304","rxn05326_c",0.666786703775
"305","rxn05464_c",0.666786703775
"306","rxn05436_c",0.666786703775
"307","rxn05439_c",0.666786703775
"308","rxn08669_c",0.661092375148
"309","rxn00758_c",0.661092375148
"310","rxn01073_c",0.661092375148
"311","rxn05145_c",0.658835304824
"312","rxn01171_c",0.657653905541
"313","rxn01951_c",0.655838841077
"314","rxn05466_c",0.647347610136
"315","rxn10060_c",0.642978695706
"316","rxn00077_c",0.642978695706
"317","rxn05671_c",0.639404650282
"318","rxn05740_c",0.639077991651
"319","rxn06062_c",0.637169831403
"320","rxn01476_c",0.637169831403
"321","rxn05569_c",0.636095901067
"322","rxn02835_c",0.634433770324
"323","rxn02834_c",0.634433770324
"324","rxn05567_c",0.63336233169
"325","rxn05618_c",0.629363044841
"326","rxn00711_c",0.627019610593
"327","rxn00146_c",0.625932919125
"328","rxn00500_c",0.625932919125
"329","rxn08783_c",0.625932919125
"330","rxn10042_c",0.618934041324
"331","rxn00161_c",0.618740340692
"332","rxn00392_c",0.613516929019
"333","rxn00122_c",0.613516929019
"334","rxn01133_c",0.6047575523425
"335","rxn00604_c",0.604620752757
"336","rxn01975_c",0.604620752757
"337","rxn14264_c",0.5956757484935
"338","rxn05289_c",0.595543411979
"339","rxn03638_c",0.592480760125
"340","rxn01100_c",0.591666915544
"341","rxn00171_c",0.589222276065
"342","rxn00869_c",0.589222276065
"343","rxn00459_c",0.581783566374
"344","rxn02737_c",0.580639938909
"345","rxn00295_c",0.580639938909
"346","rxn00214_c",0.580639938909
"347","rxn10191_c",0.559993341826
"348","rxn05733_c",0.552525342389
"349","rxn00649_c",0.552525342389
"350","rxn00066_c",0.550003877376
"351","rxn00347_c",0.545112073727
"352","rxn02090_c",0.543713599798
"353","rxn00300_c",0.543713599798
"354","rxn05040_c",0.538192415146
"355","rxn01329_c",0.533447223268
"356","rxn00022_c",0.531822436118
"357","rxn00781_c",0.528245299257
"358","rxn01331_c",0.528245299257
"359","rxn05209_c",0.52186040665
"360","rxn00358_c",0.516062641032
"361","rxn01018_c",0.514589206681
"362","rxn03482_c",0.507067495483
"363","rxn03481_c",0.507067495483
"364","rxn08025_c",0.507067495483
"365","rxn09992_c",0.507067495483
"366","rxn00608_c",0.507067495483
"367","rxn05208_c",0.503076658684
"368","rxn05604_c",0.503076658684
"369","rxn00056_c",0.502358294079
"370","rxn01270_c",0.501450295145
"371","rxn05614_c",0.493405451789
"372","rxn05219_c",0.493405451789
"373","rxn05183_c",0.493405451789
"374","rxn05613_c",0.493405451789
"375","rxn00566_c",0.487038398139
"376","rxn00742_c",0.487038398139
"377","rxn01740_c",0.48130720307
"378","rxn05173_c",0.481282840492
"379","rxn01169_c",0.477561681126
"380","rxn00216_c",0.477561681126
"381","rxn09310_c",0.4772215480845
"382","rxn01966_c",0.475606222309
"383","rxn01132_c",0.475606222309
"384","rxn00416_c",0.4649515028655
"385","rxn02011_c",0.463203835681
"386","rxn05655_c",0.461953620695
"387","rxn03463_c",0.454638078267
"388","rxn03185_c",0.454638078267
"389","rxn06750_c",0.454638078267
"390","rxn06735_c",0.454638078267
"391","rxn06728_c",0.454638078267
"392","rxn01466_c",0.454638078267
"393","rxn06759_c",0.454638078267
"394","rxn00490_c",0.447407603547
"395","rxn05401_c",0.436078967177
"396","rxn05418_c",0.436078967177
"397","rxn05461_c",0.436078967177
"398","rxn05410_c",0.436078967177
"399","rxn05422_c",0.436078967177
"400","rxn05385_c",0.436078967177
"401","rxn05336_c",0.436078967177
"402","rxn05340_c",0.436078967177
"403","rxn05389_c",0.436078967177
"404","rxn05364_c",0.436078967177
"405","rxn05338_c",0.436078967177
"406","rxn05337_c",0.436078967177
"407","rxn05430_c",0.436078967177
"408","rxn05376_c",0.436078967177
"409","rxn05380_c",0.436078967177
"410","rxn05397_c",0.436078967177
"411","rxn05405_c",0.436078967177
"412","rxn05339_c",0.436078967177
"413","rxn05342_c",0.436078967177
"414","rxn05393_c",0.436078967177
"415","rxn05341_c",0.436078967177
"416","rxn05414_c",0.436078967177
"417","rxn05368_c",0.436078967177
"418","rxn05360_c",0.436078967177
"419","rxn05372_c",0.436078967177
"420","rxn05426_c",0.436078967177
"421","rxn01019_c",0.429484877357
"422","rxn03164_c",0.428377786396
"423","rxn03167_c",0.426357010999
"424","rxn00743_c",0.426357010999
"425","rxn02166_c",0.426357010999
"426","rxn05176_c",0.419470503737
"427","rxn02285_c",0.417641026056
"428","rxn05500_c",0.4175868344875
"429","rxn05566_c",0.4175868344875
"430","rxn01973_c",0.416456759014
"431","rxn05202_c",0.415516753833
"432","rxn01257_c",0.413864621259
"433","rxn00178_c",0.405208846029
"434","rxn00874_c",0.405208846029
"435","rxn00543_c",0.401209671564
"436","rxn00763_c",0.401209671564
"437","rxn01602_c",0.40066281215
"438","rxn00686_c",0.40066281215
"439","rxn00159_c",0.398595179174
"440","rxn05147_c",0.388994087708
"441","rxn00776_c",0.386682147039
"442","rxn06672_c",0.385901828733
"443","rxn05555_c",0.385430267656
"444","rxn01218_c",0.382008147836
"445","rxn02400_c",0.382008147836
"446","rxn00913_c",0.382008147836
"447","rxn01445_c",0.382008147836
"448","rxn00708_c",0.382008147836
"449","rxn00132_c",0.382008147836
"450","rxn00363_c",0.382008147836
"451","rxn01670_c",0.382008147836
"452","rxn00831_c",0.382008147836
"453","rxn01145_c",0.382008147836
"454","rxn01961_c",0.382008147836
"455","rxn00550_c",0.382008147836
"456","rxn01507_c",0.382008147836
"457","rxn01521_c",0.382008147836
"458","rxn01800_c",0.378677018327
"459","rxn01368_c",0.378677018327
"460","rxn10857_c",0.375269646736
"461","rxn10892_c",0.375269646736
"462","rxn10895_c",0.375269646736
"463","rxn05564_c",0.370022295197
"464","rxn08556_c",0.367963789596
"465","rxn00616_c",0.367963789596
"466","rxn08557_c",0.367963789596
"467","rxn08558_c",0.367963789596
"468","rxn09296_c",0.364642521417
"469","rxn02788_c",0.359035203948
"470","rxn07431_c",0.358773786441
"471","rxn07434_c",0.358773786441
"472","rxn07433_c",0.358773786441
"473","rxn07435_c",0.358773786441
"474","rxn07430_c",0.358773786441
"475","rxn07432_c",0.358773786441
"476","rxn00606_c",0.356022696861
"477","rxn03248_c",0.349975544207
"478","rxn02680_c",0.349975544207
"479","rxn02804_c",0.349975544207
"480","rxn03243_c",0.349975544207
"481","rxn00676_c",0.349975544207
"482","rxn06510_c",0.349975544207
"483","rxn00020_c",0.3470087125115
"484","rxn00222_c",0.3392494747515
"485","rxn09978_c",0.3392494747515
"486","rxn09979_c",0.3392494747515
"487","rxn02320_c",0.330466337227
"488","rxn02318_c",0.327091396127
"489","rxn01199_c",0.32515866037
"490","rxn03086_c",0.315410307323
"491","rxn01217_c",0.314630610954
"492","rxn04781_c",0.314630610954
"493","rxn04779_c",0.314630610954
"494","rxn04780_c",0.314630610954
"495","rxn01275_c",0.314211567492
"496","rxn02842_c",0.310721019566
"497","rxn01124_c",0.310721019566
"498","rxn02005_c",0.298786920067
"499","rxn01925_c",0.297421675244
"500","rxn06586_c",0.297421675244
"501","rxn06335_c",0.297421675244
"502","rxn10270_c",0.295909413936
"503","rxn09105_c",0.295909413936
"504","rxn09106_c",0.295909413936
"505","rxn09103_c",0.295909413936
"506","rxn10265_c",0.295909413936
"507","rxn10269_c",0.295909413936
"508","rxn10266_c",0.295909413936
"509","rxn09102_c",0.295909413936
"510","rxn09101_c",0.295909413936
"511","rxn10267_c",0.295909413936
"512","rxn09104_c",0.295909413936
"513","rxn09107_c",0.295909413936
"514","rxn10268_c",0.295909413936
"515","rxn01021_c",0.291809946161
"516","rxn00143_c",0.291809946161
"517","rxn06493_c",0.285892987517
"518","rxn06600_c",0.285892987517
"519","rxn03147_c",0.283941817181
"520","rxn03886_c",0.276848792906
"521","rxn00242_c",0.261571195083
"522","rxn12008_c",0.25396832566
"523","rxn01486_c",0.25396832566
"524","rxn03891_c",0.25396832566
"525","rxn05287_c",0.25396832566
"526","rxn03892_c",0.25396832566
"527","rxn08934_c",0.250494720902
"528","rxn01259_c",0.250494720902
"529","rxn05746_c",0.250494720902
"530","rxn09989_c",0.250494720902
"531","rxn08935_c",0.250494720902
"532","rxn00575_c",0.250494720902
"533","rxn08933_c",0.250494720902
"534","rxn08936_c",0.250494720902
"535","rxn01106_c",0.250477390764
"536","rxn01000_c",0.245187158283
"537","rxn00747_c",0.240522184006
"538","rxn05181_c",0.236654288424
"539","rxn05165_c",0.236491884017
"540","rxn05306_c",0.235790685201
"541","rxn00953_c",0.233660458442
"542","rxn05608_c",0.218440678319
"543","rxn00351_c",0.217343143327
"544","rxn05571_c",0.216733312617
"545","rxn00212_c",0.214942810577
"546","rxn00614_c",0.2149147444655
"547","rxn00423_c",0.214285714286
"548","rxn01241_c",0.205359361052
"549","rxn00787_c",0.204137106458
"550","rxn03397_c",0.195214018162
"551","rxn10094_c",0.195214018162
"552","rxn04674_c",0.195214018162
"553","rxn05549_c",0.186265719255
"554","rxn05644_c",0.186265719255
"555","rxn05108_c",0.172205966351
"556","rxn05645_c",0.169092906952
"557","rxn00016_c",0.1649292025075
"558","rxn03856_c",0.1637846053505
"559","rxn01013_c",0.161731336163
"560","rxn01011_c",0.161731336163
"561","rxn01108_c",0.161164425418
"562","rxn01109_c",0.161164425418
"563","rxn00324_c",0.160612643999
"564","rxn00512_c",0.160612643999
"565","rxn01492_c",0.158704045592
"566","rxn05226_c",0.1508308631685
"567","rxn05607_c",0.149178294749
"568","rxn00333_c",0.13863147284
"569","rxn02380_c",0.138588829363
"570","rxn01977_c",0.138588829363
"571","rxn00558_c",0.138588829363
"572","rxn10184_c",0.136923935599
"573","rxn05184_c",0.132264459917
"574","rxn05159_c",0.132264459917
"575","rxn05180_c",0.132264459917
"576","rxn10865_c",0.128154539034
"577","rxn03150_c",0.122087464345
"578","rxn00950_c",0.120585498548
"579","rxn10168_c",0.120214346771
"580","rxn01682_c",0.1038531786005
"581","rxn00474_c",0.1038531786005
"582","rxn01964_c",0.1038531786005
"583","rxn00980_c",0.103459353109
"584","rxn01444_c",0.1019092807255
"585","rxn01508_c",0.1019092807255
"586","rxn00248_c",0.100269873356
"587","rxn00782_c",0.0970751162623
"588","rxn05167_c",0.09704885811745
"589","rxn05573_c",0.0942844936849
"590","rxn05225_c",0.0942844936849
"591","rxn05611_c",0.0942844936849
"592","rxn08127_c",0.0935522919856
"593","rxn08128_c",0.0935522919856
"594","rxn08126_c",0.0935522919856
"595","rxn08129_c",0.0935522919856
"596","rxn00506_c",0.0844768544451
"597","rxn05735_c",0.0844768544451
"598","rxn05734_c",0.0844768544451
"599","rxn02853_c",0.0844768544451
"600","rxn01459_c",0.0844768544451
"601","rxn01851_c",0.0844768544451
"602","rxn00653_c",0.0844768544451
"603","rxn01286_c",0.0844768544451
"604","rxn00704_c",0.0750813453608
"605","rxn01453_c",0.0750783633577
"606","rxn00904_c",0.0737984806255
"607","rxn10125_c",0.0726246330008
"608","rxn00083_c",0.0726246330008
"609","rxn00182_c",0.070929126599
"610","rxn01053_c",0.0707615343595
"611","rxn06076_c",0.0702338972726
"612","rxn05231_c",0.0702338972726
"613","rxn05233_c",0.0702338972726
"614","rxn06075_c",0.0702338972726
"615","rxn05303_c",0.0680233164874
"616","rxn05193_c",0.06768420057155
"617","rxn05504_c",0.06768420057155
"618","rxn05192_c",0.06768420057155
"619","rxn04996_c",0.065135898887
"620","rxn08352_c",0.065135898887
"621","rxn08756_c",0.065135898887
"622","rxn04113_c",0.065135898887
"623","rxn00065_c",0.0644037637054
"624","rxn08941_c",0.0638756737563
"625","rxn08943_c",0.0638756737563
"626","rxn08942_c",0.0638756737563
"627","rxn05353_c",0.0638577111525
"628","rxn05407_c",0.0638577111525
"629","rxn05432_c",0.0638577111525
"630","rxn05424_c",0.0638577111525
"631","rxn05366_c",0.0638577111525
"632","rxn05420_c",0.0638577111525
"633","rxn05374_c",0.0638577111525
"634","rxn05351_c",0.0638577111525
"635","rxn05352_c",0.0638577111525
"636","rxn05356_c",0.0638577111525
"637","rxn05463_c",0.0638577111525
"638","rxn05412_c",0.0638577111525
"639","rxn05387_c",0.0638577111525
"640","rxn05357_c",0.0638577111525
"641","rxn05378_c",0.0638577111525
"642","rxn05428_c",0.0638577111525
"643","rxn05416_c",0.0638577111525
"644","rxn05354_c",0.0638577111525
"645","rxn05362_c",0.0638577111525
"646","rxn05370_c",0.0638577111525
"647","rxn05382_c",0.0638577111525
"648","rxn05355_c",0.0638577111525
"649","rxn05395_c",0.0638577111525
"650","rxn05399_c",0.0638577111525
"651","rxn05391_c",0.0638577111525
"652","rxn05403_c",0.0638577111525
"653","rxn00785_c",0.06349234443025
"654","rxn01200_c",0.06349234443025
"655","rxn10195_c",0.0614448514734
"656","rxn10194_c",0.0614448514734
"657","rxn01423_c",0.0611189253715
"658","rxn01362_c",0.0600932248197
"659","rxn00927_c",0.059284551929
"660","rxn01545_c",0.059284551929
"661","rxn01299_c",0.059284551929
"662","rxn05028_c",0.05926720608515
"663","rxn08336_c",0.0584130493777
"664","rxn08335_c",0.0584130493777
"665","rxn00710_c",0.0579553089646
"666","rxn00621_c",0.0569009975415
"667","rxn01867_c",0.0546281281029
"668","rxn01868_c",0.0546281281029
"669","rxn02889_c",0.053516003014
"670","rxn01480_c",0.0533696214259
"671","rxn00379_c",0.05029153046565
"672","rxn09240_c",0.05029153046565
"673","rxn00452_c",0.043325857122
"674","rxn08703_c",0.043325857122
"675","rxn00138_c",0.0427465477584
"676","rxn00097_c",0.0414402581786
"677","rxn01127_c",0.0414402581786
"678","rxn10052_c",0.0414402581786
"679","rxn11040_c",0.0408061165681
"680","rxn01115_c",0.0408061165681
"681","rxn05560_c",0.0401626745175
"682","rxn00152_c",0.0367304232979
"683","rxn00836_c",0.0364143154004
"684","rxn00915_c",0.0364143154004
"685","rxn01544_c",0.0364143154004
"686","rxn03852_c",0.034006207978
"687","rxn03887_c",0.0322333882384
"688","rxn01997_c",0.0322333882384
"689","rxn02008_c",0.0304674414002
"690","rxn00139_c",0.0303512698469
"691","rxn00196_c",0.0288623663215
"692","rxn03055_c",0.02866784609195
"693","rxn05647_c",0.0284571165896
"694","rxn05501_c",0.0284571165896
"695","rxn07441_c",0.0282142927061
"696","rxn03903_c",0.0267468340236
"697","rxn03904_c",0.0267468340236
"698","rxn08527_c",0.0265726181218
"699","rxn08528_c",0.0265726181218
"700","rxn09272_c",0.0265726181218
"701","rxn00288_c",0.0265726181218
"702","rxn01334_c",0.0265399130842
"703","rxn00786_c",0.0265399130842
"704","rxn01870_c",0.0265328990712
"705","rxn05610_c",0.0251885925978
"706","rxn12637_c",0.025074469239
"707","rxn12846_c",0.025074469239
"708","rxn12641_c",0.025074469239
"709","rxn12638_c",0.025074469239
"710","rxn12847_c",0.025074469239
"711","rxn12646_c",0.025074469239
"712","rxn12844_c",0.025074469239
"713","rxn12639_c",0.025074469239
"714","rxn12643_c",0.025074469239
"715","rxn12634_c",0.025074469239
"716","rxn12845_c",0.025074469239
"717","rxn12640_c",0.025074469239
"718","rxn00650_c",0.025074469239
"719","rxn12633_c",0.025074469239
"720","rxn12642_c",0.025074469239
"721","rxn12635_c",0.025074469239
"722","rxn12636_c",0.025074469239
"723","rxn12644_c",0.025074469239
"724","rxn12645_c",0.025074469239
"725","rxn00331_c",0.0247522365464
"726","rxn03004_c",0.0244692423386
"727","rxn05153_c",0.0236522482536
"728","rxn05582_c",0.02344752604545
"729","rxn05649_c",0.02344752604545
"730","rxn05307_c",0.02344752604545
"731","rxn05494_c",0.02344752604545
"732","rxn00881_c",0.0229526167552
"733","rxn00883_c",0.0229526167552
"734","rxn00882_c",0.0229526167552
"735","rxn00834_c",0.0222000956368
"736","rxn01465_c",0.0221556209469
"737","rxn00992_c",0.0219237695798
"738","rxn05162_c",0.0214133299944
"739","rxn00361_c",0.0212600121936
"740","rxn05574_c",0.0212476315112
"741","rxn05673_c",0.0212476315112
"742","rxn05958_c",0.019758233084
"743","rxn01068_c",0.0193133337423
"744","rxn00414_c",0.0191667196535
"745","rxn00162_c",0.0190913534368
"746","rxn02332_c",0.0190291812854
"747","rxn03087_c",0.0180682797912
"748","rxn00730_c",0.0177690069155
"749","rxn03031_c",0.0177690069155
"750","rxn00011_c",0.0167520217306
"751","rxn02185_c",0.0167520217306
"752","rxn00086_c",0.01652705496855
"753","rxn08333_c",0.0160421334061
"754","rxn04673_c",0.0160421334061
"755","rxn05561_c",0.0148882447849
"756","rxn05654_c",0.0148882447849
"757","rxn00770_c",0.0148682974633
"758","rxn00838_c",0.0143908270993
"759","rxn01635_c",0.0140976992407
"760","rxn01213_c",0.0137649154865
"761","rxn09167_c",0.01259929511005
"762","rxn02155_c",0.0125204275773
"763","rxn00790_c",0.0124972723874
"764","rxn03239_c",0.0124429810328
"765","rxn07688_c",0.0124429810328
