genomes	mean	median
1598.349	0.6281371654431138	0.6683177638042793
1598.258	0.6281371654431138	0.6683177638042793
1598.95	0.6377807212526988	0.6806289502781132
1598.309	0.6376633146349548	0.6776244295761576
1598.292	0.631505992255816	0.6721200179040997
1598.295	0.6341825759368933	0.6659719378055711
1598.293	0.636139720047149	0.6679851037156028
1598.296	0.6353002599140386	0.6721200179040997
1598.297	0.6353357166484199	0.6721200179040997
1598.304	0.6341298133753225	0.6732719871509979
1598.306	0.6331196634442539	0.6726960025275488
1598.298	0.6356096129863701	0.6721200179040997
1598.305	0.6355806710199446	0.6721200179040997
1598.299	0.6350113097217452	0.6679851037156028
1598.300	0.634930350990652	0.6679851037156028
1598.301	0.6355591739321637	0.6721200179040997
1598.302	0.6272446057184131	0.6659719378055711
1598.307	0.6321286403099825	0.6679851037156028
1598.303	0.6334479862102425	0.6659719378055711
1598.311	0.6320364141977703	0.6802546551764141
1598.93	0.6363665569761304	0.6781942914650527
1598.308	0.6361536479175021	0.6769144316656958
1598.283	0.6391674723537489	0.6873461490847745
1598.290	0.6361916213105209	0.6769144316656958
1598.179	0.6325021087029585	0.6694228720698878
1598.370	0.6394444505141843	0.679978994726019
1598.92	0.6270581200422607	0.6852254069956303
1598.91	0.6313373401435848	0.67271742292921
1598.111	0.6352144369957106	0.6721200179040997
1358027.3	0.6277556161621584	0.6728733018830101
1226299.3	0.6079096097345281	0.6868289783632403
1446494.3	0.6159583694737711	0.6868289783632403
1435039.3	0.6097258528453339	0.6868289783632403
1597.17	0.6175698661126143	0.6896713840621421
1597.18	0.6175554839133407	0.6896713840621421
1597.27	0.6084361336041262	0.6870024177040899
1597.26	0.6044655849808978	0.6870024177040899
1597.135	0.6047005660489955	0.6868289783632403
1597.134	0.6047007570157491	0.6868289783632403
1597.19	0.6139520478504205	0.6950525976916837
1597.112	0.6106951001929083	0.6868289783632403
1597.114	0.608979472319613	0.6870539922421496
1597.113	0.6073023652564868	0.6870024177040899
1597.115	0.6083838212647609	0.6870024177040899
1597.16	0.610070077500498	0.6867834549522316
1597.136	0.6139255804865311	0.6933636377870211
1597.111	0.6072665466663105	0.6870024177040899
1597.28	0.6181186102657737	0.6868289783632403
1597.20	0.6065741276133989	0.6870024177040899
1597.46	0.6051140573672781	0.6868289783632403
1597.53	0.6147273705535677	0.6868289783632403
1597.137	0.607099082194242	0.6870024177040899
1597.107	0.6133963371892982	0.6868289783632403
1597.108	0.613478639771855	0.6868289783632403
1597.106	0.6067590355168601	0.6870024177040899
1597.127	0.6083950840656276	0.6868289783632403
537973.8	0.6106877668007321	0.686858207884639
525337.3	0.6128686001081264	0.6868289783632403
1423829.3	0.6112777383475997	0.6868289783632403
1226298.3	0.6112800074960593	0.6868289783632403
1256223.3	0.6186898411601941	0.69636338130403
1256218.3	0.6127835826595837	0.6868289783632403
1256216.3	0.6044426504028597	0.6868289783632403
1256220.3	0.6067017496250087	0.6868289783632403
1256203.3	0.6038359729854031	0.6852129698828509
1256196.3	0.6076487306226517	0.6870024177040899
1256221.3	0.6139276968272614	0.6933636377870211
1256209.3	0.6051466688369644	0.6870024177040899
1256224.3	0.6057764260851027	0.6868289783632403
1256225.3	0.604422210664791	0.6868289783632403
1256226.3	0.6099172267408387	0.6868289783632403
1256205.3	0.6073366463361386	0.6951621571256035
1256219.3	0.6137408417342849	0.69636338130403
1256210.3	0.608120120914249	0.6868289783632403
1256212.3	0.6035611855907376	0.6870024177040899
1256222.3	0.6101806567750983	0.6868289783632403
1256213.3	0.6087844262387091	0.6868289783632403
1256199.3	0.6070478083471075	0.6870024177040899
1256229.3	0.6044341649890982	0.6876715030395283
1256230.3	0.6057088723717826	0.6876715030395283
1584.14	0.6057188831593437	0.6880365425563116
1585.15	0.6166110631674452	0.6673441235781562
353496.3	0.6173487190802145	0.6675399091164086
390333.7	0.6189187570095418	0.6675854669057705
390333.12	0.603917233194381	0.6603469591971269
321956.7	0.6205825301360847	0.6657850747681434
1042400.3	0.6233433120107871	0.6685107598917852
1042399.3	0.6180971994818881	0.6673441235781562
767455.3	0.6171927030469679	0.6660377178040581
784613.4	0.6187573864062502	0.6670201890008227
1585.24	0.6170235591652471	0.6671537205105974
1585.34	0.6089150159815787	0.6673441235781562
1585.18	0.6205857365747248	0.6657850747681434
1585.17	0.6205707668320928	0.6657850747681434
1585.21	0.6171030329847659	0.6675399091164086
1585.25	0.6222923122708045	0.6675399091164086
1423823.4	0.6048400331092725	0.6653080062852994
83684.4	0.6043010841227279	0.6653080062852994
83684.5	0.6128769568576059	0.6670201890008227
83684.12	0.6127965053983223	0.6670201890008227
83684.7	0.610254313599876	0.6670201890008227
1423824.3	0.6239707886752603	0.6670306385677119
249265.3	0.6239926344909561	0.6670306385677119
249265.4	0.6239926344909561	0.6670306385677119
1217420.5	0.6106667688628683	0.6670201890008227
1217420.6	0.6101248471605918	0.6670201890008227
29397.19	0.6121925772587675	0.6668968140362572
1269760.3	0.6075260809606795	0.6661778000766821
888027.6	0.6063355989143311	0.665924600282945
888027.8	0.6100119252221937	0.6660603944016871
888027.3	0.6098909342580563	0.665924600282945
888027.7	0.6101573486581194	0.665924600282945
29397.15	0.6120749755451962	0.6667564840058938
29397.17	0.6121609220454213	0.6667564840058938
29397.16	0.6056728061110623	0.6670048218974077
1050107.3	0.6203733645397534	0.6666397663868835
1050107.4	0.6208098570450029	0.6680161586053788
1217420.3	0.6102660341511749	0.6670201890008227
1051650.4	0.6110066311210723	0.6868289783632403
1051651.3	0.6153027143922306	0.6868289783632403
1051652.3	0.6250332282352542	0.6950525976916837
1378069.5	0.6102184480330232	0.6870024177040899
1051653.4	0.6111124508713742	0.6871874268262851
1051653.3	0.611619936947232	0.6924862314857004
321967.11	0.6094207118407658	0.6868289783632403
998820.3	0.6071873375461876	0.6868289783632403
543734.4	0.6076893325685682	0.6868289783632403
1051654.3	0.6116185820289923	0.6868289783632403
1582.26	0.617979816555112	0.6868289783632403
1051655.5	0.6096515025687987	0.6870024177040899
999378.3	0.6071505502111049	0.6868289783632403
1312920.5	0.6069190327654993	0.6868289783632403
1321951.5	0.6071918712113924	0.6868289783632403
1318635.3	0.6100023360801077	0.6868289783632403
1051656.3	0.606911356443675	0.6870024177040899
1051657.3	0.6078351486266638	0.6870024177040899
498216.13	0.6102499733205007	0.6935742902221906
1582.34	0.6175729900063547	0.6896713840621421
1582.35	0.5843280300609819	0.6702526493106407
1582.101	0.5911975705158463	0.6813967831013019
1582.80	0.6056007122504492	0.6862831856230581
1582.47	0.6112304450822836	0.6739037464549092
1582.88	0.6072455422566669	0.6868289783632403
1582.89	0.6105718694242857	0.6868289783632403
1582.48	0.6102880883973895	0.6868289783632403
1582.99	0.5858171113124626	0.6707026609556682
1582.87	0.6075801535216203	0.6868289783632403
1582.46	0.5924906491121753	0.67975265427686
1582.105	0.6056062935474424	0.6972013075151879
1582.104	0.6056062935474424	0.6972013075151879
1582.103	0.6056062935474424	0.6972013075151879
1582.86	0.6112166792989354	0.6898387949326019
1582.85	0.6116663084325064	0.6868289783632403
1582.78	0.6115136773753944	0.6868334739681051
219334.4	0.6128234165148847	0.688412691673567
1051658.3	0.6070977156435684	0.6876715030395283
1051659.3	0.6053663221327757	0.6868289783632403
1051660.3	0.6104175142072775	0.6868289783632403
1051661.4	0.6138828753758577	0.6933636377870211
1051661.3	0.613873862564235	0.6933636377870211
1215914.3	0.6090179338156005	0.6868289783632403
440497.10	0.5961648735840587	0.6421688706650414
575605.3	0.5999223634169121	0.6455704660633843
596326.3	0.60799509795604	0.6498461116517114
596325.3	0.6029960005776503	0.6475426538105183
575606.3	0.5999849729844355	0.6455704660633843
1423762.3	0.6027861827106848	0.647451440607142
1434656.3	0.6014894784662927	0.6455704660633843
1434652.3	0.5995550479775116	0.6455704660633843
1434653.3	0.6017574555740463	0.644790337716815
1434654.3	0.6020602789339261	0.6475426538105183
1434657.3	0.5991339526413677	0.6455704660633843
1434655.3	0.6015891577768648	0.6455704660633843
525329.3	0.6052394126823268	0.6459963125362712
1381119.3	0.6314549281253602	0.671866978532021
575607.3	0.6016575193050452	0.644790337716815
109790.33	0.6022661404331351	0.6475426538105183
109790.30	0.610078069167897	0.651521014826104
1579.22	0.5984879781655263	0.6819979239362038
525306.3	0.5978254731625412	0.6838140581437399
1421011.4	0.600729212144519	0.6838140581437399
1226675.3	0.597655196903467	0.6757626417563377
1226677.3	0.5984559704833482	0.6819979239362038
1226678.3	0.5987655335069231	0.6819979239362038
1423717.5	0.5982872472826815	0.6819979239362038
1423717.3	0.5976475134936882	0.6819979239362038
1226679.3	0.5986305571799866	0.6819979239362038
1226676.3	0.5983187644851151	0.6819979239362038
1314884.3	0.5983115165309126	0.6819979239362038
272621.13	0.5979883329426063	0.6819979239362038
1579.81	0.5992281460929442	0.6819979239362038
1579.28	0.5984714074715985	0.6819979239362038
1579.56	0.5989442100052222	0.6819979239362038
1579.80	0.5984609918324711	0.6819979239362038
1579.85	0.6022318518560495	0.6838140581437399
1579.38	0.5984714074715985	0.6819979239362038
1403312.3	0.6074657447654599	0.6897320356276926
1346615.3	0.6012866067931611	0.6789296476534952
630527.3	0.6071330082194621	0.6789296476534952
679196.3	0.6039857484811983	0.6627095497014117
324831.13	0.6053909624031595	0.6789296476534952
1185324.3	0.6064981799840315	0.6789328067291004
1380360.3	0.5969409677347592	0.6787008219109839
525326.3	0.5971929405339383	0.6742794105383209
1334627.3	0.6122700337322908	0.6901989686481442
559301.5	0.6033835003098665	0.6789296476534952
575603.3	0.6046257571109416	0.6789328067291004
1596.34	0.5957411464013851	0.6685779025918148
1596.54	0.6099731890728065	0.6899655021379184
1596.38	0.6116769468908511	0.6901989686481442
1596.51	0.6047839367304471	0.6796577417624087
1596.36	0.6076626205826617	0.6789296476534952
575604.3	0.6017772581618062	0.6789296476534952
768728.4	0.6251382156543935	0.6685206658845294
712961.3	0.6227415219133575	0.6685206658845294
1273133.3	0.6260326276533046	0.6686871661467095
1423799.3	0.6219639076646818	0.6693454702374932
1041521.3	0.6328338772421239	0.6685206658845294
1624.19	0.6233067475881192	0.6686871661467095
1029822.3	0.6334283267842795	0.6686435153114784
1108963.3	0.6276191597639924	0.6685206658845294
1194971.3	0.6277403353384668	0.6688313944200043
1624.72	0.6250992737129262	0.6688313944200043
1624.26	0.6243559035918099	0.6686917047589175
1624.28	0.6235921566076855	0.6685206658845294
1624.27	0.6282204966579007	0.6685950553890504
1624.71	0.6254172553636458	0.6685206658845294
1624.67	0.6234928533103637	0.668936138194791
1624.70	0.6223365679475162	0.6685206658845294
1624.77	0.6297676612187285	0.6685206658845294
1624.76	0.6210507058472087	0.6685206658845294
1624.78	0.6226660291249013	0.6685206658845294
1624.112	0.6238086897956828	0.6688313944200043
1624.113	0.6222703781730466	0.6693454702374932
1624.66	0.6262451548092717	0.6685206658845294
1624.65	0.6228492329064351	0.6685206658845294
1624.63	0.6273587689453951	0.6685206658845294
1624.61	0.6260553310487449	0.6685206658845294
1624.62	0.6257866246637447	0.6688313944200043
1624.60	0.624552861992361	0.6688313944200043
1624.39	0.6246411229088866	0.6687637159419043
1624.59	0.6171328374683087	0.6688313944200043
1624.58	0.6237559201138714	0.6688313944200043
1624.57	0.6192089587047024	0.6693454702374932
1624.56	0.6220679901198694	0.6693454702374932
1624.55	0.6241387467388528	0.6688313944200043
1624.54	0.6243729797998766	0.6689899849912158
1624.53	0.6239827512650681	0.6685206658845294
1624.52	0.6244118156766731	0.6685206658845294
1624.49	0.6219496713116824	0.6685206658845294
1624.102	0.6253509471841875	0.6686871661467095
1624.84	0.6253509471841875	0.6686871661467095
1624.83	0.6253509471841875	0.6686871661467095
1624.85	0.6253509471841875	0.6686871661467095
1624.101	0.6253509471841875	0.6686871661467095
1624.87	0.6253511030846446	0.6686871661467095
1624.86	0.621480263371163	0.6686871661467095
1624.88	0.6214477389611583	0.6686871661467095
1624.90	0.6214163344377018	0.6686871661467095
1624.89	0.62473497097399	0.6686871661467095
1624.91	0.6248445421042232	0.6683275557914778
1624.74	0.6245129684083072	0.6686871661467095
1624.92	0.6242923858092749	0.6686871661467095
1624.94	0.6275394600261202	0.6686871661467095
1624.93	0.6276843322209035	0.6686871661467095
1624.95	0.6243246932698561	0.6686871661467095
1624.96	0.6250860336599243	0.6686871661467095
1624.97	0.6237787430916407	0.6686871661467095
1624.98	0.6240897311080295	0.6686871661467095
1624.99	0.6243005801981983	0.6686871661467095
1624.100	0.6274668406070846	0.6686871661467095
1624.51	0.6255541138961582	0.6688313944200043
1624.82	0.6259823226470316	0.6679354736441008
1624.48	0.6279609576940903	0.6686805868042567
1624.69	0.6281340432279344	0.6686805868042567
1624.45	0.6252410036094257	0.6685206658845294
1624.47	0.6258791425723641	0.6685206658845294
1624.73	0.621769548688078	0.6687410036402804
1624.46	0.623255718759035	0.6688313944200043
1624.114	0.6255361534622573	0.6685206658845294
1624.79	0.6273652515614768	0.6686871661467095
362948.14	0.6217182475969538	0.6688313944200043
575595.3	0.6119626195955727	0.6839954812602145
679188.3	0.6272522655591664	0.6796697809536527
440496.3	0.6363030133341517	0.665263354200949
1423736.3	0.6264023351015949	0.6833716366720902
1423736.4	0.624068545520458	0.6921303053912515
1328863.3	0.6090905699772472	0.6796697809536527
883094.3	0.6270799879864657	0.6796697809536527
883092.3	0.6237017782255316	0.6658220367625396
491076.4	0.6111520848078302	0.6907041944364622
575596.3	0.6112339437039992	0.6921303053912515
575597.3	0.6137414628673888	0.6945222434766606
575598.3	0.6219101593141498	0.665263354200949
748671.3	0.6152470337940696	0.678495098989019
47770.64	0.6233253778985937	0.6907041944364622
47770.44	0.6151013740321654	0.6938290942899354
47770.37	0.6158562741415645	0.6977516637914877
47770.36	0.6137108780179237	0.6951232450011083
47770.67	0.611523480312631	0.6902224495392102
47770.75	0.6125066843271306	0.6902224495392102
47770.76	0.6175098972182919	0.6951232450011083
47770.78	0.6155732311700757	0.69362677519618
47770.77	0.6181014633549492	0.6951232450011083
47770.79	0.612178229603083	0.6902224495392102
47770.80	0.6145758355185368	0.6951232450011083
47770.81	0.6145087679898152	0.6951232450011083
47770.82	0.6190495056154962	0.6975252014106187
47770.83	0.6190495056154962	0.6975252014106187
47770.66	0.6091032247981523	0.682716356187959
47770.84	0.6174458062440022	0.6951232450011083
47770.85	0.6174458062440022	0.6951232450011083
47770.86	0.6174458062440022	0.6951232450011083
47770.89	0.6174458062440022	0.6951232450011083
47770.87	0.6174458062440022	0.6951232450011083
47770.88	0.6174458062440022	0.6951232450011083
47770.68	0.6091032247981523	0.682716356187959
47770.69	0.6091032247981523	0.682716356187959
47770.73	0.6112464937013236	0.6936267912747306
47770.71	0.6118806682889044	0.688314593687169
47770.74	0.6097890708326688	0.6883211815667761
47770.70	0.6192142865755861	0.6974057178250977
47770.72	0.6145409244175158	0.69721879299137
47770.34	0.6290210203026619	0.6796697809536527
47770.35	0.6220197024341773	0.6655426954817443
47770.28	0.6189844678434407	0.6790587217884994
47770.29	0.6108377041504732	0.6907041944364622
47770.31	0.6142257424576054	0.691795685897246
47770.30	0.6178911020066232	0.6977558424084912
47770.32	0.6090189529192042	0.6839954812602145
47770.33	0.6136179544297554	0.689283712218998
1327988.3	0.6175619753301846	0.6769764569903008
1399793.4	0.6229462831015499	0.6809819904728811
1385855.3	0.6264060138993788	0.6821493391634597
1382366.3	0.6201803031232013	0.6722354375533519
1590.75	0.6194478459273519	0.6769764569903008
1358413.3	0.6237723430758277	0.6840103177696666
1304889.3	0.6303962906011703	0.6939166287158228
1300221.4	0.6246136964515755	0.6839770327156126
1590.74	0.6219113003595754	0.6839770327156126
1328309.5	0.6202755686814689	0.6808394842626603
644042.3	0.6237817996958922	0.6839770327156126
1403542.3	0.6237944870462709	0.6839770327156126
1590.240	0.6201580210622164	0.6694807949924982
1590.271	0.6192232946537555	0.6687478719152111
1590.385	0.6222823447366832	0.6820007053429105
1590.201	0.6257688115210995	0.6819033474165266
1590.550	0.6185348529647227	0.6796153202795182
1590.349	0.6231607060355909	0.6769764569903008
1590.191	0.6154087043532354	0.6683855138448347
1590.152	0.6254674883619571	0.6836277737438196
1590.545	0.6172795258022901	0.6689801157298061
1590.172	0.6172795258022901	0.6689801157298061
1590.157	0.6224185543411027	0.6771297050562417
1590.339	0.6227286674045006	0.6839770327156126
1590.547	0.6204213555719562	0.6769764569903008
1590.141	0.6211913086136068	0.6769764569903008
1590.602	0.6242201162125742	0.6839770327156126
1590.586	0.6260098605375598	0.6839770327156126
1590.619	0.624146913767495	0.6839770327156126
1590.144	0.6251314869324891	0.6819033474165266
1590.549	0.6177732029104847	0.6731488310901721
1590.468	0.6231309276850099	0.6839770327156126
1590.310	0.6188149947642428	0.6789468357582802
1590.195	0.6175968478157584	0.6732759317963288
1590.308	0.6281280660069298	0.6839770327156126
1590.341	0.6202698880361036	0.6771609643866121
1590.342	0.6203544230447823	0.6771609643866121
1590.343	0.6201924934958898	0.6771609643866121
1590.344	0.6202445088595191	0.6771609643866121
1590.347	0.6202297973480261	0.6771609643866121
1590.145	0.6215606493611816	0.6821493391634597
1590.386	0.6184914285284867	0.6691883612333204
1590.202	0.6217719852447274	0.6823447529816704
1590.167	0.6202496872764547	0.6769764569903008
1590.594	0.6302442906693154	0.6939166287158228
1590.288	0.6205129408372091	0.6769764569903008
1590.612	0.6165937794718117	0.6680250590741932
1590.615	0.6192420705087299	0.6680250590741932
1590.552	0.6204911269557998	0.6769764569903008
1590.143	0.6217719852447274	0.6823447529816704
1590.166	0.617692035347267	0.6693212051900433
1590.346	0.6186019685932449	0.6769764569903008
1590.345	0.6196984150295772	0.6769764569903008
1590.193	0.6176266906841829	0.6683855138448347
1590.194	0.6166586060087169	0.6683855138448347
1590.199	0.6265859418956421	0.6839770327156126
1590.197	0.6179711544910598	0.6769764569903008
1590.196	0.6224123178738267	0.6839770327156126
1590.198	0.6254408674663029	0.6839770327156126
1590.607	0.61762778743655	0.6680250590741932
1590.616	0.6167900894271906	0.6680250590741932
1590.614	0.6184839573288011	0.6680250590741932
1590.613	0.6189303988086867	0.6680250590741932
1590.610	0.6167493995659745	0.6680250590741932
1590.603	0.6164814693088165	0.6680250590741932
1590.608	0.6167793218639305	0.6680250590741932
1590.609	0.6197082679629479	0.6680250590741932
1590.617	0.6177105930172658	0.6680250590741932
1590.618	0.617306048025433	0.6680250590741932
1590.604	0.6168362758375735	0.6680250590741932
1590.605	0.6170640073629031	0.6680250590741932
1590.606	0.6174135126335271	0.6680250590741932
1590.611	0.617485221153454	0.6680250590741932
1590.551	0.615420322878002	0.6688677313857649
1590.154	0.6169529787191942	0.6687467309473265
1590.340	0.6231965190319525	0.6790263207755989
1590.324	0.6231578955500221	0.6790263207755989
1590.192	0.617530318883215	0.6685753529642355
1590.466	0.6165203294141416	0.6679204415636812
1590.306	0.614167797870038	0.6683855138448347
1590.326	0.6197004549323524	0.668999491756198
1590.350	0.6176513797628874	0.6693212051900433
1590.307	0.6254723345681871	0.6839770327156126
1590.465	0.6258990077967713	0.6868262232478737
1590.287	0.6203949860823132	0.6731488310901721
1590.150	0.6192708593975299	0.6785858111744134
1590.180	0.6174203019213038	0.6680250590741932
1590.181	0.6196763397642989	0.6769764569903008
1590.467	0.6243451683539116	0.6839770327156126
1590.548	0.6226824421176127	0.6804767448529567
1590.587	0.6218740750579421	0.6839770327156126
1590.585	0.623281351162885	0.6839770327156126
1590.142	0.6214219921559533	0.6746059472718264
1590.484	0.6193817239187813	0.6769764569903008
1590.293	0.6162959522833648	0.6680250590741932
1590.265	0.6177052394751881	0.6769764569903008
1590.266	0.6145605129841177	0.6683855138448347
1590.175	0.6182565942524912	0.6769764569903008
1590.323	0.6225933458632864	0.6683855138448347
1590.336	0.6176047828137705	0.6693212051900433
1590.337	0.6196264537645495	0.6686731321321182
1590.338	0.6200264695372696	0.6693212051900433
1590.267	0.6278653389787363	0.6840103177696666
1590.226	0.6149848495307175	0.6680250590741932
1590.200	0.6179372755380291	0.6769764569903008
1590.269	0.6204120124254286	0.6769764569903008
1590.593	0.6195714489457516	0.6839770327156126
1590.264	0.6231607060355909	0.6769764569903008
1590.228	0.6270999966698229	0.6889468307157177
1590.229	0.6202694289181234	0.6771609643866121
1590.230	0.6203487151405135	0.6745197650651209
1590.231	0.6188729709252168	0.6731488310901721
1590.227	0.626750337385299	0.6889468307157177
1590.232	0.6203394772467044	0.6847378305434685
1590.233	0.6203630709532308	0.6847378305434685
1590.234	0.6270375696664835	0.6839770327156126
1590.235	0.6231607060355909	0.6769764569903008
1590.236	0.6150444979862263	0.6683532308613788
1590.237	0.6227696582854976	0.6786490513008037
1590.238	0.6179833482129378	0.6683855138448347
1590.239	0.6212338755596344	0.6769764569903008
1590.203	0.620935933277617	0.6769764569903008
1590.204	0.6219043719483849	0.6784030595538706
1590.205	0.6218384225920874	0.6769764569903008
1590.207	0.621562809472526	0.6787992916196723
1590.206	0.6241602608583067	0.6839770327156126
1590.208	0.6145620462062361	0.6680250590741932
1590.209	0.6213391324946246	0.6820794728646236
1590.211	0.6211447789254796	0.6769764569903008
1590.212	0.6212360282395927	0.6769764569903008
1590.210	0.6199199923439289	0.6838543290107857
1590.215	0.6147800054369371	0.6680250590741932
1590.214	0.623799140032645	0.6839770327156126
1590.218	0.6196984915646317	0.6769764569903008
1590.216	0.6179602586418148	0.6680250590741932
1590.213	0.624175117818583	0.6839770327156126
1590.217	0.625840911613269	0.6839770327156126
1590.219	0.6172087516226419	0.6680250590741932
1590.155	0.6172099653439361	0.6680250590741932
1590.221	0.6197016158014846	0.6732606464415627
1590.220	0.6210439228178724	0.6787992916196723
1590.222	0.6199025485902014	0.6769764569903008
1590.225	0.6246640963395829	0.6900762321808902
1590.224	0.6217322878427243	0.6821493391634597
1590.223	0.6158719513551479	0.6683532308613788
1590.146	0.6170805812444821	0.6683855138448347
1590.263	0.6206027773867591	0.6746059472718264
1590.479	0.614675894888547	0.6683855138448347
1590.351	0.6202817448918484	0.671852756463329
1590.325	0.62045718632748	0.6773256802924806
1590.330	0.6197284280762435	0.6729879743732494
1590.328	0.622559614350912	0.6804767448529567
1590.329	0.622559614350912	0.6804767448529567
1590.331	0.622559614350912	0.6804767448529567
1590.332	0.6197284280762435	0.6729879743732494
1590.334	0.622559614350912	0.6804767448529567
1590.335	0.6199847149462594	0.671852756463329
1590.333	0.6208656725290992	0.6729879743732494
1590.289	0.6216396906548369	0.6839770327156126
1590.601	0.621871800492024	0.6839770327156126
1590.148	0.6247852468218958	0.6798296621174404
1590.360	0.6245444259487829	0.6839770327156126
1590.359	0.6207097406792783	0.6821493391634597
1590.624	0.6229718921207884	0.6839770327156126
1590.358	0.62090755156113	0.6728812353264304
1590.367	0.6202134518899899	0.6769764569903008
1590.384	0.6162406534922006	0.6680250590741932
1590.368	0.618504860396115	0.6769764569903008
1590.377	0.6189197544093729	0.6769764569903008
1590.369	0.6189197812565731	0.6769764569903008
1590.378	0.6195070310938147	0.6686731321321182
1590.379	0.6187012527731613	0.6769764569903008
1590.356	0.6245280067617535	0.6839770327156126
1590.357	0.6238737221160838	0.6839770327156126
1590.362	0.6247011566178025	0.6839770327156126
1590.361	0.6279046222377815	0.6839770327156126
1590.621	0.625634278858695	0.6839770327156126
1590.623	0.6172099653439361	0.6680250590741932
1590.364	0.6237110333925354	0.6839770327156126
1590.622	0.6240012837471484	0.6803216456113066
1590.371	0.6178298627894215	0.6686731321321182
1590.620	0.6199408412747095	0.6731488310901721
1590.363	0.6197761488719474	0.6692260449847491
1590.366	0.6202977199409849	0.6769764569903008
1590.365	0.6199245841022005	0.6731488310901721
1590.381	0.6235284237753806	0.6821493391634597
1590.370	0.6251925114472652	0.692885021207132
1590.372	0.6194987718946923	0.6683855138448347
1590.380	0.6224369551736215	0.6821493391634597
1590.373	0.617812053576446	0.6769228441090536
1590.374	0.6216021422490884	0.6787992916196723
1590.375	0.6233603808392136	0.6821493391634597
1590.382	0.6182757200636803	0.6680250590741932
1590.383	0.6202323952950861	0.6688556058256807
1590.376	0.6192251518532488	0.672922094188033
1590.480	0.6260746696880256	0.6839770327156126
1590.478	0.6308566335582267	0.6943627936481214
1590.595	0.6182925837166886	0.6769764569903008
1590.151	0.6186777876233643	0.6743234341542812
1590.268	0.6279296940752352	0.6939166287158228
1590.481	0.6230143017626271	0.6803216456113066
1590.327	0.6194246403581357	0.6683855138448347
1590.147	0.6202986447004385	0.6847378305434685
1590.348	0.6174962084107621	0.6685753529642355
1590.270	0.6236649995259477	0.6839770327156126
1590.472	0.6160097925496086	0.6686731321321182
